year	location_1	location_2	parasite_flow
2012	Sakon Nakhon	Buri Ram	0.00147663459121944
2012	Samut Prakan	Buri Ram	0.00090499324588179
2012	Samut Sakhon	Buri Ram	0.00176451159267079
2012	Samut Songkhram	Buri Ram	0.000522138808254779
2012	Saraburi	Buri Ram	0.00161170858851225
2012	Satun	Buri Ram	0.000267146715700899
2012	Si Sa Ket	Buri Ram	0.0136066216476547
2012	Sing Buri	Buri Ram	0
2012	Songkhla	Buri Ram	0.00326738504694677
2012	Sukhothai	Buri Ram	0.000502503318016559
2012	Suphan Buri	Buri Ram	0.000546871319573335
2012	Surat Thani	Buri Ram	0.00222245042833976
2012	Surin	Buri Ram	0.0149931413690068
2012	Tak	Buri Ram	0.00109055554347925
2012	Trang	Buri Ram	0.000672570486019329
2012	Trat	Buri Ram	0.00137988205799332
2012	Ubon Ratchathani	Buri Ram	0.00771005341754214
2012	Udon Thani	Buri Ram	0.00201676125442701
2012	Uthai Thani	Buri Ram	0.00102121069677487
2012	Uttaradit	Buri Ram	0.000554545994719462
2012	Yala	Buri Ram	0.00230054059589162
2012	Yasothon	Buri Ram	0.00266498186161329
2012	Amnat Charoen	Chachoengsao	0.000343806046622231
2012	Ang Thong	Chachoengsao	0.000329978371423754
2012	Bangkok	Chachoengsao	0.000747530913104668
2012	Bueng Kan	Chachoengsao	0
2012	Buri Ram	Chachoengsao	0.00185095107347902
2012	Chachoengsao	Chachoengsao	0.750147184877134
2012	Chai Nat	Chachoengsao	0
2012	Chaiyaphum	Chachoengsao	0
2012	Chanthaburi	Chachoengsao	0.00437091496287853
2012	Chiang Mai	Chachoengsao	0.00223280412209201
2012	Chiang Rai	Chachoengsao	0.000730336544923172
2012	Chon Buri	Chachoengsao	0.0104421545357794
2012	Chumphon	Chachoengsao	0.00144974455692712
2012	Kalasin	Chachoengsao	0.000492545139968211
2012	Kamphaeng Phet	Chachoengsao	9.69916522978573e-05
2012	Kanchanaburi	Chachoengsao	0.00604458143492822
2012	Khon Kaen	Chachoengsao	0.000291773435709846
2012	Krabi	Chachoengsao	0.00112050331405138
2012	Lampang	Chachoengsao	0.000817441568723648
2012	Lamphun	Chachoengsao	0.000796777528795708
2012	Loei	Chachoengsao	0.0001968449220297
2012	Lop Buri	Chachoengsao	0.00101388803592279
2012	Mae Hong Son	Chachoengsao	0.000436725966734009
2012	Maha Sarakham	Chachoengsao	0.000302264144851216
2012	Mukdahan	Chachoengsao	0.000581315603657205
2012	Nakhon Nayok	Chachoengsao	0.000848609530187942
2012	Nakhon Pathom	Chachoengsao	0.0021008133743945
2012	Nakhon Phanom	Chachoengsao	0.000228099848989837
2012	Nakhon Ratchasima	Chachoengsao	0.00349939965564931
2012	Nakhon Sawan	Chachoengsao	0.00146136113832242
